got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
1,776,579.217280093,0,3,39,54,0,First Post,96,Poor not in post,No student,Grateful not in post,15
1,1538,178.301215278,0,3,15,19,0,First Post,99,Poor not in post,No student,Grateful not in post,3
1,1982,82.0316435185,0,9,3,6,0,First Post,31,Poor not in post,No student,Grateful not in post,0
0,0,0,0,1,0,0,0,First Post,52,Poor not in post,Student,Grateful not in post,-1
0,1254,327.772326389,0,6,35,89,0,First Post,201,Poor not in post,No student,Grateful not in post,15
0,2783,338.554259259,64.0216782407,20,44,27,0,First Post,62,Poor not in post,No student,Grateful not in post,1
0,710,1489.57748843,0,1,32,24,0,First Post,53,Poor not in post,No student,Grateful not in post,-3
1,21,669.520532407,0,12,2,1,0,First Post,56,Poor not in post,Student,Grateful not in post,1
0,583,197.368622685,0,17,22,18,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,507,509.536261574,0,1,27,20,0,First Post,26,Poor not in post,No student,Grateful not in post,0
0,2264,796.983414352,0,2,39,16,0,First Post,45,Poor not in post,No student,Grateful not in post,6
0,2125,260.241967593,0,4,20,35,0,First Post,9,Poor not in post,No student,Grateful not in post,0
1,149,287.927268519,0.317488425926,6,15,4,0,First Post,46,Poor not in post,Student,Grateful not in post,8
0,1147,506.152708333,0,3,41,121,0,First Post,82,Poor not in post,No student,Grateful not in post,5
0,0,0,0,10,0,0,0,First Post,73,Poor not in post,No student,Grateful not in post,4
0,1229,654.541458333,0,6,57,120,0,First Post,63,Poor not in post,No student,Grateful not in post,-5
1,74,155.570393519,88.863287037,6,9,2,1,Posted Before,79,Poor not in post,No student,Grateful not in post,-8
0,8279,565.272222222,0,4,42,78,0,First Post,7,Poor not in post,No student,Grateful not in post,2
0,1050,415.517916667,8.39325231481,345,17,35,0,First Post,76,Poor not in post,No student,Grateful not in post,2
1,782,995.950532407,254.201990741,6,38,36,0,First Post,51,Poor not in post,No student,Grateful not in post,-3
1,1247,36.4868402778,0,1,3,5,0,First Post,72,Poor not in post,No student,Grateful not in post,3
1,0,0,0,3,0,0,0,First Post,171,Poor not in post,No student,Grateful not in post,2
0,5,55.3715856481,0,10,3,1,0,First Post,2,Poor not in post,No student,Grateful not in post,NA
0,0,0,0,5,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,0
1,90,58.7934259259,0,1,10,2,0,First Post,12,Poor not in post,No student,Grateful not in post,0
1,266,66.5001388889,0,7,6,4,0,First Post,77,Poor not in post,No student,Grateful not in post,5
0,3,0,0,6,1,0,0,First Post,157,Poor not in post,No student,Grateful not in post,-1
0,531,480.969918981,0,3,25,7,0,First Post,62,Poor not in post,No student,Grateful not in post,2
0,2145,478.385462963,0,4,71,65,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,4167,1083.66886574,0,1,137,40,0,First Post,74,Poor not in post,No student,Grateful not in post,-4
0,0,0,0,3,0,0,0,First Post,38,Poor not in post,No student,Grateful not in post,0
0,7160,606.614027778,0,9,49,88,0,First Post,56,Poor not in post,No student,Grateful not in post,4
0,0,0,0,9,0,0,0,First Post,37,Poor not in post,No student,Grateful not in post,2
0,780,888.716782407,0,2,47,38,0,First Post,65,Poor not in post,Student,Grateful not in post,0
1,1,70.9563078704,70.9563078704,5,1,2,2,Posted Before,188,Poor not in post,No student,Grateful not in post,8
0,3,937.596898148,0,2,4,2,0,First Post,57,Poor not in post,No student,Grateful not in post,4
1,4,0.733043981481,0,25,2,0,0,First Post,87,Poor not in post,No student,Grateful not in post,5
0,9,1.78324074074,0,6,1,2,0,First Post,114,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,8,0,0,0,First Post,78,Poor not in post,No student,Grateful not in post,1
1,3016,578.272337963,467.064780093,2,67,102,2,Posted Before,30,Poor not in post,No student,Grateful not in post,-4
0,1177,195.616701389,7.60203703704,1,52,20,0,First Post,54,Poor not in post,No student,Grateful not in post,0
0,598,299.930972222,0,5,60,14,0,First Post,28,Poor not in post,No student,Grateful not in post,-5
0,0,0,0,1,0,0,0,First Post,18,Poor not in post,Student,Grateful not in post,0
1,1,0,0,11,1,0,0,First Post,32,Poor not in post,No student,Grateful not in post,0
0,108,296.491979167,0,1,25,17,0,First Post,43,Poor not in post,No student,Grateful not in post,6
0,2623,47.6365972222,25.8988078704,18,32,32,1,Posted Before,29,Poor not in post,No student,Grateful not in post,0
0,222,532.065393519,0,2,22,0,0,First Post,59,Poor not in post,No student,Grateful not in post,2
0,2,0,0,2,1,0,0,First Post,35,Poor not in post,No student,Grateful not in post,-2
1,2254,395.02244213,375.142430556,5,23,205,5,Posted Before,67,Poor in post,No student,Grateful not in post,-1
1,82,387.833668981,0,4,4,1,0,First Post,101,Poor not in post,No student,Grateful not in post,4
0,70,102.682280093,0,4,6,8,0,First Post,127,Poor not in post,No student,Grateful not in post,0
0,1360,144.135023148,0,2,9,8,0,First Post,127,Poor not in post,No student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,106,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,1,1,0,0,First Post,31,Poor not in post,No student,Grateful not in post,0
0,417,141.448611111,0,1,30,19,0,First Post,34,Poor not in post,No student,Grateful not in post,-3
0,0,156.856967593,156.856967593,10,1,1,1,Posted Before,27,Poor not in post,No student,Grateful not in post,3
0,47,93.6349074074,0,2,6,4,0,First Post,3,Poor not in post,No student,Grateful not in post,0
0,2494,604.515,0,2,63,80,0,First Post,78,Poor not in post,No student,Grateful not in post,-1
0,12,20.1128703704,0,2,1,1,0,First Post,182,Poor not in post,No student,Grateful not in post,0
1,1,5.08744212963,0,17,2,0,0,First Post,28,Poor not in post,No student,Grateful not in post,0
1,20,58.9674768519,0,4,9,1,0,First Post,90,Poor not in post,No student,Grateful not in post,11
0,366,68.8810069444,59.1233217593,5,20,7,0,First Post,98,Poor not in post,No student,Grateful not in post,5
0,0,0,0,7,0,0,0,First Post,410,Poor not in post,No student,Grateful not in post,-10
1,566,36.9081018519,30.98375,2,16,8,0,First Post,121,Poor not in post,No student,Grateful not in post,-1
0,5,1260.50503472,0,7,5,1,0,First Post,64,Poor not in post,No student,Grateful not in post,5
0,227,251.328680556,0,3,8,2,0,First Post,160,Poor not in post,No student,Grateful not in post,8
0,1315,620.172268519,0,5,19,7,0,First Post,76,Poor not in post,No student,Grateful not in post,-5
0,2152,411.961284722,0,3,49,29,0,First Post,101,Poor not in post,No student,Grateful not in post,0
0,0,0,0,6,0,0,0,First Post,158,Poor not in post,No student,Grateful not in post,-5
0,3067,669.113831019,0,8,28,146,0,First Post,198,Poor in post,Student,Grateful not in post,-2
0,3303,1253.83346065,0,2,57,136,0,First Post,83,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,176,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,2,0,0,0,First Post,81,Poor not in post,No student,Grateful not in post,2
0,883,346.69912037,0,2,17,13,0,First Post,51,Poor not in post,No student,Grateful not in post,-1
0,3447,1056.75953704,0,9,32,28,0,First Post,50,Poor not in post,No student,Grateful not in post,0
0,2692,456.696226852,73.8691550926,3,13,26,0,First Post,38,Poor not in post,No student,Grateful not in post,3
0,255,677.02318287,0,17,7,2,0,First Post,47,Poor not in post,No student,Grateful not in post,-1
0,85,171.953240741,0,6,7,1,0,First Post,47,Poor not in post,Student,Grateful not in post,0
0,0,0,0,5,0,0,0,First Post,49,Poor not in post,No student,Grateful not in post,7
0,160,48.4786805556,0,1,12,1,0,First Post,130,Poor not in post,No student,Grateful not in post,11
0,1516,251.935162037,0,2,43,13,0,First Post,107,Poor not in post,No student,Grateful not in post,2
0,0,0,0,6,0,0,0,First Post,134,Poor not in post,No student,Grateful not in post,-1
0,1049,228.57505787,68.1360069444,3,19,30,0,First Post,177,Poor not in post,No student,Grateful not in post,0
0,0,0,0,1,0,0,0,First Post,57,Poor not in post,No student,Grateful not in post,3
0,0,0,0,6,0,0,0,First Post,234,Poor not in post,No student,Grateful not in post,0
0,277,261.948668981,0.863298611111,1,18,8,0,First Post,93,Poor not in post,Student,Grateful not in post,7
0,395,146.470578704,0,6,21,11,0,First Post,86,Poor not in post,No student,Grateful not in post,6
1,381,252.215011574,0,7,17,29,0,First Post,106,Poor not in post,No student,Grateful not in post,-2
1,2,1.2177662037,1.2177662037,10,1,0,0,First Post,100,Poor not in post,No student,Grateful not in post,-5
0,138,190.963969907,0,2,11,3,0,First Post,71,Poor not in post,No student,Grateful not in post,-4
1,6024,283.03125,0,7,59,47,0,First Post,75,Poor not in post,No student,Grateful not in post,8
0,0,0,0,9,0,0,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
1,61,1449.84990741,0,6,22,31,0,First Post,131,Poor not in post,No student,Grateful not in post,1
0,201,82.1565856481,0,23,4,2,0,First Post,94,Poor not in post,No student,Grateful not in post,5
1,851,187.086481481,57.0031481481,82,25,20,1,Posted Before,65,Poor not in post,No student,Grateful not in post,-4
0,5752,485.900960648,3.72240740741,3,63,84,0,First Post,81,Poor not in post,No student,Grateful not in post,0
1,1109,292.636979167,0,4,28,50,0,First Post,68,Poor not in post,No student,Grateful not in post,-4
1,395,260.029178241,0,35,32,26,0,First Post,137,Poor not in post,No student,Grateful not in post,7
0,3430,532.046030093,0,4,65,110,0,First Post,23,Poor not in post,No student,Grateful not in post,-1
1,22,161.389918981,0,2,4,1,0,First Post,138,Poor not in post,No student,Grateful in post,1
1,1116,206.155729167,0,6,21,20,0,First Post,34,Poor not in post,No student,Grateful not in post,-2
1,5,0.971041666667,0.971041666667,10,1,0,0,First Post,54,Poor not in post,No student,Grateful not in post,5
0,8,11.8978240741,6.98790509259,19,3,0,0,First Post,25,Poor not in post,No student,Grateful not in post,1
0,128,50.2350810185,0,4,14,17,0,First Post,47,Poor not in post,No student,Grateful not in post,-3
1,5132,201.138391204,60.9469212963,5,38,43,0,First Post,92,Poor not in post,No student,Grateful not in post,-5
0,0,0,0,3,0,0,0,First Post,54,Poor not in post,No student,Grateful not in post,0
0,10167,454.599641204,42.0163194444,6,101,106,1,Posted Before,114,Poor not in post,No student,Grateful not in post,0
0,0,0,0,10,0,0,0,First Post,26,Poor not in post,No student,Grateful not in post,2
1,2132,236.93337963,0,8,66,56,0,First Post,105,Poor not in post,Student,Grateful not in post,-11
0,869,168.169884259,0,7,7,0,0,First Post,7,Poor not in post,No student,Grateful not in post,0
1,4231,344.689548611,0,11,41,54,0,First Post,95,Poor not in post,No student,Grateful not in post,3
1,685,72.249375,26.8973611111,8,26,14,1,Posted Before,33,Poor not in post,No student,Grateful not in post,-1
1,243,515.77150463,5.54324074074,4,31,2,0,First Post,182,Poor not in post,No student,Grateful not in post,-2
1,247,197.670034722,0,11,15,13,0,First Post,89,Poor not in post,Student,Grateful not in post,-3
0,4527,618.105127315,0,1,27,60,0,First Post,47,Poor not in post,No student,Grateful not in post,-1
0,4486,705.456828704,478.529131944,3,78,95,0,First Post,48,Poor not in post,Student,Grateful not in post,0
0,1,0,0,2,1,0,0,First Post,23,Poor not in post,No student,Grateful not in post,0
0,663,217.87943287,0.00795138888889,5,15,9,0,First Post,90,Poor not in post,No student,Grateful not in post,-2
0,982,487.164050926,0,3,49,37,0,First Post,100,Poor not in post,No student,Grateful not in post,2
0,333,627.908865741,0,3,22,10,0,First Post,88,Poor not in post,No student,Grateful not in post,-4
1,51,216.206134259,0.0213194444444,2,3,3,1,Posted Before,64,Poor not in post,No student,Grateful not in post,0
0,807,234.921388889,170.063645833,7,23,19,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
1,87,140.3721875,0,2,9,0,0,First Post,145,Poor not in post,No student,Grateful not in post,5
0,550,137.758842593,0,4,24,14,0,First Post,40,Poor not in post,No student,Grateful not in post,3
0,142,421.059247685,0,1,8,8,0,First Post,71,Poor not in post,No student,Grateful not in post,5
0,11,50.8216319444,0,5,6,0,0,First Post,178,Poor not in post,No student,Grateful not in post,3
0,298,102.995034722,0,7,13,1,0,First Post,17,Poor in post,Student,Grateful not in post,-2
0,0,0,0,4,0,0,0,First Post,76,Poor not in post,No student,Grateful not in post,2
1,42,98.5324768519,0,9,8,5,0,First Post,59,Poor not in post,No student,Grateful not in post,7
0,264,51.7258912037,0,2,10,4,0,First Post,48,Poor not in post,No student,Grateful not in post,2
0,1967,469.98630787,0,3,52,77,0,First Post,11,Poor not in post,No student,Grateful not in post,2
0,1335,454.018576389,0,2,41,38,0,First Post,38,Poor not in post,No student,Grateful not in post,1
0,2878,84.6456134259,0,11,21,8,0,First Post,178,Poor not in post,No student,Grateful not in post,5
0,266,155.889826389,41.1075925926,6,8,1,0,First Post,80,Poor not in post,No student,Grateful not in post,-2
0,342,107.708796296,0,3,42,6,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
1,67,217.960138889,0,6,18,6,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,473,112.138125,0,4,13,45,0,First Post,28,Poor not in post,No student,Grateful not in post,-1
1,17,15.6967708333,0,13,1,0,0,First Post,18,Poor not in post,No student,Grateful not in post,3
0,37,437.030914352,0,8,7,7,0,First Post,34,Poor not in post,No student,Grateful not in post,5
0,0,0,0,9,0,0,0,First Post,78,Poor not in post,No student,Grateful not in post,7
0,1,0,0,2,1,0,0,First Post,55,Poor not in post,No student,Grateful not in post,3
1,31,33.0787731481,33.0787731481,6,1,1,1,Posted Before,39,Poor not in post,No student,Grateful not in post,-7
1,5464,177.711782407,0,3,24,138,0,First Post,133,Poor not in post,No student,Grateful not in post,-1
1,3961,278.1315625,0,4,41,17,0,First Post,178,Poor not in post,No student,Grateful not in post,8
0,2929,335.511319444,0,16,133,64,0,First Post,109,Poor not in post,Student,Grateful not in post,-5
0,927,901.82318287,0,4,37,57,0,First Post,78,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,53,Poor not in post,No student,Grateful not in post,4
0,377,120.849398148,0,2,43,23,0,First Post,49,Poor not in post,No student,Grateful not in post,2
0,949,551.66212963,0,23,31,48,0,First Post,127,Poor not in post,No student,Grateful not in post,2
0,197,318.125138889,75.3970949074,3,32,11,0,First Post,71,Poor not in post,No student,Grateful not in post,-1
1,74,108.068402778,9.06305555556,11,4,6,1,Posted Before,67,Poor not in post,No student,Grateful not in post,-4
1,2733,7.18760416667,0,8,2,2,0,First Post,114,Poor not in post,No student,Grateful not in post,-6
1,0,0,0,7,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,1
0,0,0,0,63,0,0,0,First Post,138,Poor not in post,No student,Grateful not in post,6
1,0,0,0,5,0,0,0,First Post,102,Poor not in post,No student,Grateful not in post,0
0,8391,1081.53594907,258.539293981,11,75,69,0,First Post,43,Poor not in post,No student,Grateful not in post,3
0,1144,579.696886574,0,1,40,9,0,First Post,30,Poor not in post,No student,Grateful not in post,8
0,6,0.274756944444,0,4,1,1,0,First Post,215,Poor not in post,No student,Grateful not in post,-2
1,243,281.149131944,0,10,17,5,0,First Post,137,Poor not in post,No student,Grateful not in post,-3
0,14,292.987962963,0,3,8,1,0,First Post,50,Poor not in post,Student,Grateful not in post,2
0,684,55.7193402778,17.8965625,7,28,8,0,First Post,107,Poor not in post,No student,Grateful in post,10
0,0,0,0,7,0,0,0,First Post,64,Poor not in post,No student,Grateful in post,13
0,4853,274.786377315,0,7,7,11,0,First Post,62,Poor not in post,No student,Grateful not in post,2
1,1979,155.285821759,0,12,21,57,0,First Post,47,Poor in post,No student,Grateful not in post,0
1,10581,373.321608796,0,4,21,62,0,First Post,85,Poor not in post,No student,Grateful not in post,1
0,0,0,0,8,0,0,0,First Post,161,Poor not in post,No student,Grateful not in post,8
0,67,147.855601852,15.5339930556,4,7,2,0,First Post,34,Poor not in post,No student,Grateful not in post,24
0,275,100.581354167,0,3,3,8,0,First Post,10,Poor not in post,No student,Grateful not in post,0
1,0,0,0,4,0,0,0,First Post,62,Poor not in post,No student,Grateful not in post,3
0,21,7.03096064815,0,3,5,1,0,First Post,18,Poor not in post,No student,Grateful not in post,3
0,437,391.080358796,225.727766204,2,10,6,0,First Post,15,Poor not in post,No student,Grateful not in post,-1
0,2,8.9065162037,8.9065162037,2,1,1,1,Posted Before,23,Poor not in post,No student,Grateful not in post,0
0,1539,438.486805556,0,1,8,3,0,First Post,96,Poor not in post,No student,Grateful not in post,7
0,1086,569.666770833,0,4,8,8,0,First Post,24,Poor not in post,No student,Grateful not in post,5
0,1,0,0,1,1,0,0,First Post,54,Poor not in post,No student,Grateful not in post,-2
